text,intent
Will it be cold today?,Get Weather.
What's the low temperature for today?,Get Weather.
"What is the weather in Destin, Florida?",Get Weather.
Is it supposed to be cold today?,Get Weather.
Will I need a jacket tomorrow,Get Weather.
tell me about the weather from morning to evening for today please,Get Weather.
how much precipitation tomorrow/,Get Weather.
Do I need an umbrella today?,Get Weather.
Should I bring an umbrella today?,Get Weather.
Whats the weather going to be for this weekend?,Get Weather.
Should I take an umbrella to work today?,Get Weather.
Is the rain heavy?,Get Weather.
"What is the temperature in Somers, CT",Get Weather.
Is the hurricane coming over here?,Get Weather.
how is the weather looking,Get Weather.
What will the temperature be at noon?,Get Weather.
Is there a chance of rain?,Get Weather.
Update me on the weather,Get Weather.
What's the low temperature in Seattle today?,Get Weather.
Is it going to be a nice day today,Get Weather.
"Do I need a jacket in Charlotte, NC today?",Get Weather.
Is it cloudy out?,Get Weather.
7 day forecast for Chicago,Get Weather.
Will there be showers today?,Get Weather.
Will it be hot friday,Get Weather.
What was the lowest temperature today?,Get Weather.
Weather forecast for the next five days,Get Weather.
what is the weather for tomorrow here,Get Weather.
How much snow is expected today,Get Weather.
what is the weather in Menlo Park at 10am?,Get Weather.
whats the chances for a tornado,Get Weather.
What time will the rain start and stop today,Get Weather.
Are we expecting snow,Get Weather.
will it rain on my way home?,Get Weather.
"Will it be raining in Bangor, ME next weekend?",Get Weather.
Will it be hot today?,Get Weather.
What is the weather in Edison at 10 am?,Get Weather.
What is the low this weekend?,Get Weather.
Is it going to rain today?,Get Weather.
what will the weather be like tomorrow in Atlantic City,Get Weather.
Should I bring a coat,Get Weather.
what is next week's predicted forecast?,Get Weather.
show me hourly temperature for today,Get Weather.
what is the weather for today,Get Weather.
How bad is the wind going to be?,Get Weather.
Are there any sunny days this week?,Get Weather.
Should I bring water?What is this weeks forecast?,Get Weather.
How many inches of rain are we getting today?,Get Weather.
Will there be ice on the roads tonight?,Get Weather.
What is the weather like in Seattle?,Get Weather.
what is the low temperature today,Get Weather.
Will it rain this weekend?,Get Weather.
How many inches of snow did Vail get today?,Get Weather.
What is the cloud coverage  tomorrow,Get Weather.
What is current weather in Paris?,Get Weather.
What will the low temperature be?,Get Weather.
will it snow this afternoon,Get Weather.
Do I need to water the garden today,Get Weather.
Will this be a dry summer?,Get Weather.
Will it be sunny today?,Get Weather.
What is the weather going to be this weekend?,Get Weather.
When is the next scheduled rain coming,Get Weather.
Are storms on the horizon this week?,Get Weather.
"I'm travelling to London, will I need an umbrella?",Get Weather.
is it snowing in Pennsylvania?,Get Weather.
"Tell me what the weather is like in Daphne, AL tomorrow, please.",Get Weather.
Will it rain next week?,Get Weather.
Is there a thunderstorm expected later?,Get Weather.
Will be getting the storm today?,Get Weather.
What is the weather in Japan like during this time of year?,Get Weather.
When will it rain this week?,Get Weather.
what time will it start raining,Get Weather.
is waikiki getting rain tomorrow,Get Weather.
Is it overcast today?,Get Weather.
What is the chance of rain today?,Get Weather.
What is the humidity today?,Get Weather.
it looks like rain. should i bring an umbrella?,Get Weather.
Can I get the weather forecast for the next two weeks?,Get Weather.
What will the weather be like next Friday?,Get Weather.
should I bring a jacket to NY this weekend,Get Weather.
Will it rain in the Sahara?,Get Weather.
"Should a bring an umbrella to Austin, TX this weekend?",Get Weather.
Is it going to rain today?,Get Weather.
Weather in southwest VA next week?,Get Weather.
What is the temperature right  now?,Get Weather.
What is the temperature in Michigan,Get Weather.
Is it too hot to wear long sleeves,Get Weather.
Should I bring shorts,Get Weather.
do i need to wear long pants,Get Weather.
is it going to be hot in Portland this week?,Get Weather.
How low is the temperature today?,Get Weather.
"What is the weather next week in Grant, MI.",Get Weather.
is it going to snow this weekend?,Get Weather.
What time will it be when it is the hottest temperature today,Get Weather.
Is it going to snow,Get Weather.
do I  need to wear rain boots today,Get Weather.
Today's weather,Get Weather.
when is sunrise today?,Get Sunrise.
How humid is it today?,Get Weather.
What's the forecast for next Monday?,Get Weather.
Is the tomorrow sunny day?,Get Weather.
Is it hot outside?,Get Weather.
What will the low temperature be tonight?,Get Weather.
How cold will it be tonight?,Get Weather.
What's the temperature high for the day?,Get Weather.
do I need a coat today,Get Weather.
what will the temperature be in mexico on tuesday,Get Weather.
when is the sun setting tonight,Get Sunset.
Current weather in san antonio,Get Weather.
What's the weather like today?,Get Weather.
When is the next severe weather outbreak anticipated?,Get Weather.
Do I need to bring a jacket today?,Get Weather.
What is the high temperature for today?,Get Weather.
Is it going to rain?,Get Weather.
Does Hennepin County have a severe weather warning right now?,Get Weather.
What's the weather look like today?,Get Weather.
When will the next sunny day be here?,Get Weather.
is it going to rain friday,Get Weather.
What's the temp in ny,Get Weather.
is it hot out,Get Weather.
should i carry rain coat today?,Get Weather.
Is there rain expected on Tuesday?,Get Weather.
"How much rain is expected in Charlotte, NC today?",Get Weather.
How cold will it get tonight in the Great Smokey Mountains,Get Weather.
Is there a thunderstorm on its way to my house now?,Get Weather.
Will I need an umbrella today?,Get Weather.
Is there a tornado watch in Alabama?,Get Weather.
Is it going to be cloudy?,Get Weather.
Do you expect rain later today?,Get Weather.
What's the high next Monday?,Get Weather.
When will it get sunny today?,Get Weather.
how's today look for the beach?,Get Weather.
Is it cold Outside?,Get Weather.
IS THERE RAIN IN THE 5 DAY FORECAST?,Get Weather.
What's the current weather in Singapore?,Get Weather.
Do I need to bring an umbrella today?,Get Weather.
How cold should I expect it to be today?,Get Weather.
will it be sunny today,Get Weather.
Will there be a frost tonight?,Get Weather.
What day is rain this week?,Get Weather.
Is it going to rain anytime today?,Get Weather.
what is the forecast for next week,Get Weather.
What is the high for today?,Get Weather.
What will the temperature be tomorrow?,Get Weather.
Is it going to snow this Winter?,Get Weather.
What will the temperature be in Austin at 3pm?,Get Weather.
Are there any weather warnings?,Get Weather.
How many inches of rain is there supposed to be tomorrow?,Get Weather.
What is the heat index in Arizona this week,Get Weather.
how much will the temperature drop tonight,Get Weather.
is it going to snow,Get Weather.
do I need a jacket today?,Get Weather.
should I take an umbrella?,Get Weather.
how hot is it suppose to be in dallas this weekend,Get Weather.
What will the weather be Tuesday in London?,Get Weather.
What will the temperature be at 8 pm tonight?,Get Weather.
Should I be expecting rain today?,Get Weather.
will it snow today,Get Weather.
Is it going to storm today?,Get Weather.
Forecast in Seattle.,Get Weather.
Windy today?,Get Weather.
is it going to snow tonight?,Get Weather.
Is there going to be high winds today?,Get Weather.
Will it rain today at 4:30pm?,Get Weather.
what will the weather be like in Boston at 5pm?,Get Weather.
what is the temperature in hoboken tomorrow,Get Weather.
Tell me what the weather in Central Park is like.,Get Weather.
Is it supposed to snow?,Get Weather.
is it raining next week,Get Weather.
Should I wear short sleeves?,Get Weather.
will there be a blizzard this week,Get Weather.
can you give me the barometric pressure in durham right now,Get Weather.
Is there any rain in the forecast for this week?,Get Weather.
Do I need a coat today?,Get Weather.
What time does the sunset?,Get Sunset.
Is it snowing in Russia,Get Weather.
Detailed fog report,Get Weather.
will i need an umbrella tomorrow,Get Weather.
What is the weather at the beach?,Get Weather.
is rain forecasted for tomorrow in Greensboro,Get Weather.
What is the low for today,Get Weather.
weather in two hours,Get Weather.
any rain in chandler today,Get Weather.
what is the expected high today,Get Weather.
whats the weather going to be like for the cowboys game,Get Weather.
What is the weather forecast today?,Get Weather.
Is it going to be nice out this weekend?,Get Weather.
How hot is it?,Get Weather.
will it be sunny today,Get Weather.
high and low for today,Get Weather.
what is the weather like in Houston?,Get Weather.
Is it going to snow today?,Get Weather.
What's the temperature for tomorrow morning,Get Weather.
Will it snow tonight?,Get Weather.
Do I need a jacket?,Get Weather.
What is the humidity?,Get Weather.
should i bring a jacket this morning,Get Weather.
is it going to be over 100 degrees today,Get Weather.
How fast are the winds in Waukegan now,Get Weather.
how cold will it be thursday night,Get Weather.
What will the temperature be tomorrow?,Get Weather.
Which state has the lowest temperature right now?,Get Weather.
Is there a sunny week ahead?,Get Weather.
what is the weather in Spokane,Get Weather.
is it going to be sunny all day,Get Weather.
Will it hail on Tuesday,Get Weather.
do i need sun protection today?,Get Weather.
What it today's humidity going to look like?,Get Weather.
Will it snow in Baltimore city in December,Get Weather.
when will it rain this week?,Get Weather.
Do I need to wear sunscreen?,Get Weather.
What is the weather in Shaker Heights at 3:00 pm,Get Weather.
what the forecast in st ignas next week,Get Weather.
How cold is Alaska now?,Get Weather.
IS IT COLD OUTSIDE?,Get Weather.
What is the weather in Dallas?,Get Weather.
how is the weather today?,Get Weather.
WHAT WILL THE HUMIDITY BE TODAY?,Get Weather.
How much snow is expected tomorrow?,Get Weather.
Will it rain next saturday?,Get Weather.
Will it snow on Christmas?,Get Weather.
"What is the temperature like for Omaha, Nebraska right now?",Get Weather.
I'd like to know if it's going to go below freezing this week.,Get Weather.
