,text,intent
460,Add this artist to my grandes unplugged playlist,Add To Playlist.
461,Add the yumi matsuzawa album to my sexy as folk playlist,Add To Playlist.
462,I'd like to add this whole album to the selektor,Add To Playlist.
463,put this song on my NTC High Intensity Training Tracks playlist,Add To Playlist.
464,Add Waltz for Debby to my Soft Pop Hits playlist.,Add To Playlist.
465,add this track by clem burke to my atmospheric black metal playlist,Add To Playlist.
466,add what if punk never happened to autumn,Add To Playlist.
467,add vera to my 80's Jam Session playlist,Add To Playlist.
468,Add an artist to my playlist This Is Verdi,Add To Playlist.
469,add this tune to my It's a Southern Thing playlist,Add To Playlist.
470,Add histoires sans paroles to my Women of K-Pop list,Add To Playlist.
471,add billy eckstine to my emotron,Add To Playlist.
472,add Michael Hayvoronsky to Lo Que Suena Los Angeles,Add To Playlist.
473,add willie nelson live to my Acoustic Blues playlsit,Add To Playlist.
474,Add track to Hit Remix,Add To Playlist.
475,Add moby grape live to enamorándose,Add To Playlist.
476,add bert mccracken tune lo que suena new york playlist,Add To Playlist.
477,Add Firehouse to my acoustic soul list.,Add To Playlist.
478,add this track by flesh n bone to cherry's SPA Treatment playlist,Add To Playlist.
479,add this annabella lwin track to Indie Alternativa,Add To Playlist.
480,add song in my playlist Dance Workout,Add To Playlist.
481,Add A Bum Note and a Bead of Sweat to my Stress Relief playlist,Add To Playlist.
482,add this album by Karl Davydov to reyna's This Is Luis Fonsi playlist,Add To Playlist.
483,add 9AM in Dallas to my classical music for smart kids,Add To Playlist.
484,Add an andy hurley album to my transatlantic lullaby list,Add To Playlist.
485,add Wing track to All A Cappella,Add To Playlist.
486,add little musgrave and the lady barnard to ora's Punk Rock Workout playlist,Add To Playlist.
487,I want to add In the Mood to my playlist called My Folksy Love,Add To Playlist.
488,add this Roy Orbison song onto Women of Comedy,Add To Playlist.
489,add this song to my playlist under Funky Jams,Add To Playlist.
490,Add pittsburgh slim to my indie mim playlist.,Add To Playlist.
491,Put the bill berry track on elrow Guest List,Add To Playlist.
492,Add a track to the emo forever playlist.,Add To Playlist.
493,For my playlist Post Garage Wave Revival add the name Eternal Prisoner,Add To Playlist.
494,put this album by Mike Tramp on Deathcore,Add To Playlist.
495,Add vikku vinayakram to my This Is Nicky Jam,Add To Playlist.
496,shawn lane should be moved to my Cena con Amigos playlist,Add To Playlist.
497,Add Testifying to donna's tokyo rising palylist,Add To Playlist.
498,Put Lindsey Cardinale into my hillary clinton's women's history month playlist .,Add To Playlist.
499,add this song to cleaning,Add To Playlist.
500,Add Tsubasa Imai to my Another Glass playlist,Add To Playlist.
501,I want a matt garrison tune in my Fresh Finds Fire Emoji playlist.,Add To Playlist.
502,add the song don't drink the water to my playlist,Add To Playlist.
503,Add Cake to Bake to lo que suena new york,Add To Playlist.
504,add great grape to my playlist named Novedades Pop,Add To Playlist.
505,add shahrum kashani to my Country Hits,Add To Playlist.
506,add harry chapin in stress relief playlist,Add To Playlist.
507,put this track on the playlist with the name roadrunner rec new releases,Add To Playlist.
508,Include When I Paint My Masterpiece in my Acoustic Spring playlist.,Add To Playlist.
509,add Animal Stories to maryanne's by Per Yngve Ohlin,Add To Playlist.
510,add song by ian mcdonald to an instrumental sunday,Add To Playlist.
511,Add decade in the sun best of stereophonics to laundry .,Add To Playlist.
512,Add name Me & the Rhythm to my chill out music,Add To Playlist.
513,add Eric Bibb to Country Coffeehouse,Add To Playlist.
514,Add Family Tree to conexiones,Add To Playlist.
515,add Revolution Revolución to my political punks,Add To Playlist.
516,The ultimate 90s needs avant que l’ombre à bercy in it.,Add To Playlist.
517,add A-Hunting We Will Go to the Emily Dickinson playlist,Add To Playlist.
518,Can you add a tune by natalie macmaster to my viajes playlist,Add To Playlist.
519,Can you put this tune onto erin's house afterwork playlist?,Add To Playlist.
520,add this tune by Nokio the N Tity to my this is bb king playlist,Add To Playlist.
521,Add this album to my spotify orchestra cello playlist,Add To Playlist.
522,Add this song to my cleaning the house playlist,Add To Playlist.
523,I'd like a new england added to Classical Moments in Movies .,Add To Playlist.
524,Add an album by Jenifer to my travelling playlist,Add To Playlist.
525,add El valle del Jarama to my working day playlist,Add To Playlist.
526,Add this artist to my Classic Punk playlist,Add To Playlist.
527,put perfecting loneliness onto primavera sound 2016 barcelona,Add To Playlist.
528,put jim fairchild onto spotlight spain 2016,Add To Playlist.
529,Put The Orange and the Green on Los 40 Radio Éxitos,Add To Playlist.
530,Add a song to playlist chill hits,Add To Playlist.
531,I would like to put taylor dayne on the pop 4 kids list,Add To Playlist.
532,add tune Papa Bue to éxitos españa playlist,Add To Playlist.
533,Add Elkie Brooks to Happy Birthday playlist,Add To Playlist.
534,add track to my spring playlist,Add To Playlist.
535,Can you add something by Faultline to jannie's Strength of Street Knowledge playlist,Add To Playlist.
536,add Ghost on the Dance Floor to my Autumn Lounge playlist,Add To Playlist.
537,Add this track to Duetos,Add To Playlist.
538,add Tatico Henriquez in my playlist called bleeps & bloops,Add To Playlist.
539,Add an album by cowboy troy to my piano in the background playlist.,Add To Playlist.
540,"Add another tune to my songs for you, not your parents playlist.",Add To Playlist.
541,Add a track by BT to my independent music monday playlist.,Add To Playlist.
542,I want to add an album to noreen's endorphin rush playlist.,Add To Playlist.
543,add songs tune in Reggae Infusions,Add To Playlist.
544,add iemand als jij to my playlist named In The Name Of Blues,Add To Playlist.
545,Add another album to my friendesemana playlist.,Add To Playlist.
546,Can you add don moye to my Pop playlist?,Add To Playlist.
547,"add Aprite le finestre to my This Is Earth, Wind & Fire playlist",Add To Playlist.
548,On lea's saturday night playlist add the name D Generation,Add To Playlist.
549,Add Jerry Dixon to my chill out list,Add To Playlist.
550,add this matt bachand tune to pure rock & roll,Add To Playlist.
551,marcia carolus rex should get added to my Women of SXSW playlist,Add To Playlist.
552,Send the track from andrew hewitt to the piano ballads playlist,Add To Playlist.
553,Add david henry hwang to the This Is Nicky Jam playlist.,Add To Playlist.
554,Please add the song by raphael rabello to the playlist fantastic workout,Add To Playlist.
555,add song to thrash attack,Add To Playlist.
556,Add artist hex hector to my old school death metal playlist,Add To Playlist.
557,add gareth gates to my autumn playlist,Add To Playlist.
558,Add a song by Claude VonStroke to the under the surface playlist.,Add To Playlist.
559,please add this album to the playlist titled Hip Hop 2017 New School,Add To Playlist.
560,add this artist to Dubstep,Add To Playlist.
561,add this song to my crossroad blues playlist,Add To Playlist.
562,add Georgetown University Alma Mater to my evening acoustic playlist,Add To Playlist.
563,add how to my week end playlist,Add To Playlist.
564,add the artist a j pero to my Country Gold playlist,Add To Playlist.
565,add tune to African Heat,Add To Playlist.
566,Add the artist Michael Schenker to ina's this is jennifer lopez playlist,Add To Playlist.
567,Add a Jang Nara track to the hip hop gaming playlist.,Add To Playlist.
568,add entre um coco e um adeus to taylor's this is john williams playlist,Add To Playlist.
569,Add My Belgian Rose to my evening list,Add To Playlist.
570,Place this tune onto my dinner for 2 playlist.,Add To Playlist.
571,Put ares in my canadian country playlist,Add To Playlist.
572,Add what if we were real to my Ultimate 80s playlist,Add To Playlist.
573,Add Dickey Betts to my throwback thursday playlist.,Add To Playlist.
574,will you put this song onto Women of Electronic,Add To Playlist.
575,put K Maro track on my soul lounge list,Add To Playlist.
576,add this track to my road trip playlist,Add To Playlist.
577,add this song to the Pre-Party playlist,Add To Playlist.
578,add this song to my metal playlist,Add To Playlist.
579,add eric moo to women of jazz,Add To Playlist.
580,For the playlist Wild & Free Workout add tsidii le loka,Add To Playlist.
581,Add Frank Beard to my latin pop classics playlist.,Add To Playlist.
582,I want to add No Mystery to alejandra's Acoustic Love playlist,Add To Playlist.
583,add Run Rudolph Run to my rockin' playlist,Add To Playlist.
584,this track should get added to Spain Top 50,Add To Playlist.
585,add Días Felices to my todo reggaeton playlist,Add To Playlist.
586,Add Geschwisterliebe to my string theory playlist.,Add To Playlist.
587,Add this Alan Wilson track to my This Is Luis Fonsi playlist,Add To Playlist.
588,add vintage 74 to my mother's Primavera Sound 2016 Barcelona playlist,Add To Playlist.
589,Please add faccetta nera to my this is handel playlist,Add To Playlist.
590,add Dr Know to the playlist named I Love My 90's R&B,Add To Playlist.
591,Add Deuce to my listas de éxitos playlist,Add To Playlist.
592,add time flies 1994-2009 to the Jazzy Romance playlist,Add To Playlist.
593,add Ik Tara to laundry playlst,Add To Playlist.
594,Add Jamaica Say You Will to my metal,Add To Playlist.
595,I want to add a song by jazz brasileiro,Add To Playlist.
596,Add this tune to my This Is Luis Fonsi playlist,Add To Playlist.
597,please put this artist on my indie mim playlist,Add To Playlist.
598,Add this song to my esenciales playlist,Add To Playlist.
599,Add this track to the classical music for smart kids playlist,Add To Playlist.
600,Add Cleo Laine to psychedelic rock,Add To Playlist.
601,Add Bonga to the Black Sabbath The Dio Years playlist,Add To Playlist.
602,add the artist Choclair to La mejor música de BSO,Add To Playlist.
603,add this song to tania's new boots,Add To Playlist.
604,Can you add something by Vikki Thorn to my lo mejor de los 80's playlist,Add To Playlist.
605,For my playlist it's ok to like jazz add this tune,Add To Playlist.
606,please put Book of Love on my NTC High Intensity Training Tracks playlist,Add To Playlist.
607,Can you add some disco to my playlist called Genuine R&B,Add To Playlist.
608,Add Kd lang to my Deep Focus playlist,Add To Playlist.
609,Add Priscilla to my playlist Classical Dance Music Ballet & Beyond,Add To Playlist.
610,add song by emmy rossum to Hit Rewind,Add To Playlist.
611,Put jiro in my clásicos del hip hop español playlist.,Add To Playlist.
612,Add New Wave Blues to my Push Button Funk playlist,Add To Playlist.
613,add people take pictures of each other to Rhythm and Blues playlist,Add To Playlist.
614,Add The Rebirth of Kirk Franklin to the Fiesta playlist.,Add To Playlist.
615,add this tune by mopreme shakur to the Party ¡Fiesta playlist,Add To Playlist.
616,Add Michael Balzary to mujeres y hombres y fiesta,Add To Playlist.
617,Add Appreciation Day to My Folksy Love,Add To Playlist.
618,"I want to send music to ann's lists from SIR John Winston Ono Lennon , put it on her Infinite Indie Folk list",Add To Playlist.
619,add jeanette to extreme metal workout,Add To Playlist.
620,Add feel the passion to my this is kudai playlist.,Add To Playlist.
621,Add tune to Reggae Infusions,Add To Playlist.
622,add kjetil vidar haraldstad to listas de éxitos,Add To Playlist.
623,add the artist to the 90's Baby Makers playlist,Add To Playlist.
624,I want to put this song in my new boots playlist,Add To Playlist.
625,put artist paulinho da costa on my Very Nearly Nashville playlist,Add To Playlist.
626,Add mr j medeiros to my Women of Country playlist.,Add To Playlist.
627,Add rosemary clooney to Pura Vida playlist,Add To Playlist.
628,put Bring Me Down onto my tokyo rising playlist,Add To Playlist.
629,Add como un tatuaje to my hits of the 70s playlist,Add To Playlist.
630,Include in my dreams in the this is new edition playlist.,Add To Playlist.
631,add track to All Out 70s,Add To Playlist.
632,Add Sunday Express Live to workout playlist,Add To Playlist.
633,add Hemanta Kumar Mukhopadhyay album in Funky Jams,Add To Playlist.
634,add a track by Big Sha to my This Is Miranda Lambert playlist,Add To Playlist.
635,Add the song to the martin garrix show playlist,Add To Playlist.
636,add song to my eletro br playlist,Add To Playlist.
637,add this album to my playlist titled underground hits,Add To Playlist.
638,Add Marianne Faithfull to june's Hillary Clinton's Women's History Month Playlist .,Add To Playlist.
