text,intent
I don't want to forget the baby in the car. Set an alert at 8:30 am to check the back seat.,Create Reminder.
Remind me to pick up a cake tomorrow.,Create Reminder.
"Remind the trumpet section that we are having sectionals on Wednesday, August 1.",Create Reminder.
change the reminder about dinner today to 6pm instead of 5pm,Update Reminder Date Time.
"I have a class this week  on Friday at 9 am, remind me on thursday",Create Reminder.
Remind me to wake up at 8am tomorrow.,Create Reminder.
Remind the book club that we will not be meeting this morning.,Create Reminder.
Set up reminder that mortgage is due the 1st of every month.,Create Reminder.
Remind Mike to finish all the paper work one day before Saturday 7pm.,Create Reminder.
Remind me to bring my new t-shirt to the house party,Create Reminder.
Delete the liftathon reminder,Delete Reminder.
delete this reminder at 5pm,Delete Reminder.
What phone call reminders do I have set for today?,Get Reminder.
Can you remind me to schedule a therapist appointment Monday the 4th at 7:00pm,Create Reminder.
Remind me about dinner with Brad and Lyndsie for Tuesday.,Create Reminder.
Set a reminder at 9:45am for me to log in and book Disney rides.,Create Reminder.
Remind me to meet james after 3pm today.,Create Reminder.
Show me my reminders for Saturday.,Get Reminder.
Set up a reminder to make the girls lunch before this evening so ready for the morning.,Create Reminder.
Delete the reminder for my spa treatment.,Delete Reminder.
Remind the band about practice at 8pm tonight.,Create Reminder.
Remove the alert to work for Derik on Wednesday,Delete Reminder.
I need a monthly reminder to pay the water bill on the 27th.,Create Reminder.
Remind me to switch the laundry in 1 1/2 hours.,Create Reminder.
Remind everyone in the group about the inter-corporate video chat that will be scheduled Thursday morning at 8 AM Pacific time,Create Reminder.
Remind me to meet Dave for lunch.,Create Reminder.
Please set a monthly reminder for every Monday family worship at 7pm,Create Reminder.
Alert me about my doctors appointment on Wednesday at 10 am,Create Reminder.
Remind me an hour before my appointment with Sherrie tomorrow.,Create Reminder.
"I have a doctor's appointment this Monday coming up, can you please set a reminder.",Create Reminder.
Remind me to cover the Christmas cactus September 1 with a paper bag.,Create Reminder.
Remind me to follow up with Michelle on dinner plans.,Create Reminder.
Remind the hiking group to check Facebook for a weather update before Sunday morning,Create Reminder.
Remind me at 4:55 pm to get my lunch doggy bag out of the office fridge,Create Reminder.
I need to order shirts for the family reunion; remind me Sunday,Create Reminder.
Alexa please  remind me to create a reminder for the things to  get done from my team in the month of August 2018,Create Reminder.
The volleyball game has been rescheduled. Remind to set a new alarm for it tonight.,Create Reminder.
"Can you alert me 10 minutes before 5, to get my laundry.",Create Reminder.
Remind me to feed the dog every night at 6pm.,Create Reminder.
Remind Amy what time her flight is tomorrow,Create Reminder.
remind me of larviel engagement,Create Reminder.
Set up reminder to go grocery shopping Saturday.,Create Reminder.
Set a reminder to visit Papa on Saturday at 2pm.,Create Reminder.
Remind my mom to contact me tomorrow morning at 9 AM.,Create Reminder.
Delete all reminders I have created involving Sara and music.,Delete Reminder.
Remind me to send out thank you notes for the baby gifts this week.,Create Reminder.
Put a reminder on my calendar for my doctor's appointment on September 5 at 11:30am,Create Reminder.
Remind me about my doctor appointment tomorrow at 9AM.,Create Reminder.
remove the reminder about the soccer game on saturday and move it to next saturday at 2pm.,Update Reminder Date Time.
Delete the reminder to visit my family next week.,Delete Reminder.
"Cancel my reminder for Board meeting on Saturday, August 4.",Delete Reminder.
Please remind me to meet mom on Saturday at 10 am for school shopping.,Create Reminder.
"Remind Anita, Madi, and Madelyn to leave at 8 am; alert them 15 min before.",Create Reminder.
Set a reminder for Friday at 7:00 pm.,Create Reminder.
Remind me to send Gary an email about our order,Create Reminder.
Delete the reminder for our beach trip on Saturday,Delete Reminder.
Delete the reminder for brunch with grandma on Thursday.,Delete Reminder.
Set up a reminder that it's our wedding anniversary on January 5.,Create Reminder.
remind me to put out the recycling bin every wednesday,Create Reminder.
Bring all the new reminders and appointmenyts for president's visit,Get Reminder.
Can you delete the reminder about my lesson?,Delete Reminder.
Remind me to schedule my daughters doctors appointment.,Create Reminder.
Remind me to cancel my dental appointment for Friday,Create Reminder.
Set up a weekly reminder for Thursday bible study.,Create Reminder.
Remind me to get party favors for the party next Saturday.,Create Reminder.
Remind me to change the oil in my car tomorrow at 4 pm.,Create Reminder.
Remind me to buy cereal tomorrow.,Create Reminder.
Remind me to write thank you notes tomorrow.,Create Reminder.
Set up reminder to get tickets for WWE Summer Slam before they sell out.,Create Reminder.
Alert me of Jeanne's birthday 5 days before.,Create Reminder.
Delete company picnic reminder.,Delete Reminder.
Remind Ray to take the cat the vet Monday morning at 9 am.,Create Reminder.
Remind me to email my school advisor tomorrow at 2PM EST.,Create Reminder.
set a reminder and hour before my 4 pm show starts,Create Reminder.
Remind me to do a Walmart grocery order at 10 p.m. tonight.,Create Reminder.
Add reminder to cycle the laundry in 10 minutes.,Create Reminder.
Could you remind me turn off the smoker 10 minutes before 7 today,Create Reminder.
Remind me to go to the dodgers game this weekend.,Create Reminder.
Alert me every 2 hours to stand up and stretch,Create Reminder.
I need to make sure I pick up snacks for the kids today; can you remind me at 2pm?,Create Reminder.
Create a reminder that I should start my taxes on April 1st.,Create Reminder.
Delete the reminder about the doctors appointment for the 5th,Delete Reminder.
Delete tomorrow morning's reminder,Delete Reminder.
Remind me to mail the phone bill on Tuesday.,Create Reminder.
Set up a reminder at 5:00 pm today for me to pick up light bulbs on the way home.,Create Reminder.
Remive the alert on my reminder about cleaning.,Delete Reminder.
List off all reminders I have set this month,Get Reminder.
Set a daily reminder to take allergy meds.,Create Reminder.
I have to pick up my daughter every Tuesday at 3pm. Remind me to leave 45 minutes prior.,Create Reminder.
Reminder to upload swimming pictures later tonight.,Create Reminder.
I need to set up a daily reminder to tell Josie to take her daily vitamin no later than 7:30 a.m. please alert me 5 minutes before 7:30,Create Reminder.
What are my reminders for tomorrow,Get Reminder.
Remind me to get tickets for Equalizer 2 for Saturday at 8:20pm.,Create Reminder.
Change my reminder to check my email from 7:00 PM to 7:00 AM.,Update Reminder Date Time.
Can you remind me 15 minutes before it is time to leave for dinner?,Create Reminder.
Set a reminder 2 hours before bake sale on Friday.,Create Reminder.
Please remind me to get a hold of Karen by this Saturday; I need to invite her to Ben's party!,Create Reminder.
My project dead line is August 10 can you remind me?,Create Reminder.
Remind me to take 5 min break at 4:30pm,Create Reminder.
Remind me to start laundry Saturday at 8 am.,Create Reminder.
remind the team we have a game on saturday,Create Reminder.
Remind the family group the meeting is tonight at 5pm,Create Reminder.
Remind me to put recycling out Wed night instead of Thurs due to holiday,Update Reminder Date Time.
Remind me that my homework to due tomorrow.,Create Reminder.
remove the reminder about Stacy's party cancelled,Delete Reminder.
Set a monthly reminder starting tomorrow to pay my taxes.,Create Reminder.
Remind me to pay kohls bill by this Saturday.,Create Reminder.
Can you alert me 15 minutes before I have to leave at 6:30am?,Create Reminder.
"Alexa, please remind me to open checking account tomorrow.",Create Reminder.
I need to turn in my rent tomorrow so please remind me at 8 am.,Create Reminder.
Set up an alarm for 630 am tomorrow morning.,Create Reminder.
My tooth is hurting today; remind me to buy some Advil after work at 5pm.,Create Reminder.
Remove the reminder to get cereal.,Delete Reminder.
Remove the reminder for church services on Sunday.,Delete Reminder.
Remind me to ask sister when Dom's Birthday is tonight.,Create Reminder.
"Remind me I have class on Tuesday and Thursday, the night before.",Create Reminder.
Add a reminder for a one-to-one meeting with Tom Friday at 11,Create Reminder.
Remind me to leave at 4 pm so I arrive to my doctor's appointment on time.,Create Reminder.
remind my sword club to bring a lot of water to the meet.,Create Reminder.
Set a trip reminder for Wednesday 8am,Create Reminder.
Can you set a reminder for my eye appointment on August 15th at 2 PM?,Create Reminder.
Delete reminder for car repair.,Delete Reminder.
Remind me to check the pool skimmer at noon for debris tomorrow.,Create Reminder.
Reminder to do grocery shoppong on weekend,Create Reminder.
Remind me I eat healthy everyday at 7am,Create Reminder.
remind me to get chocolate after meeting on saturday,Create Reminder.
Remind me that my credit score is available tomorrow,Create Reminder.
"Jack's wife's name is Mary, please remind me before dinner tonight.",Create Reminder.
Set up a reminder to enroll in classes on June 4th.,Create Reminder.
Remind me that my brother is coming to visit on August 6th.,Create Reminder.
set a daily reminder for Liz to feed the fish at 2pm,Create Reminder.
Remind me to take my medication at 8 p.m. Friday evening.,Create Reminder.
Any reminders for Saturday?,Get Reminder.
Set up a reminder an hour before my hair appointment tomorrow.,Create Reminder.
Remind the baseball team of their meeting tomorrow night at 8pm,Create Reminder.
Change my trash reminder from Mondays to Thursdays.,Update Reminder Date Time.
Postpone 1hour for all the reminders  tomorrow.,Update Reminder Date Time.
Remind me to book a hair appointment.,Create Reminder.
I need a reminder for Friday to pick up my dry cleaning,Create Reminder.
