,Unnamed: 0,text,intent
406,406,Remind me to plan a dinner party for the board members next week.,Create Reminder.
407,407,Add a reminder to return my Redbox videos tomorrow.,Create Reminder.
408,408,remind in next May to sign up for my election class,Create Reminder.
409,409,Cancel my puppy play date reminders this weekend.,Delete Reminder.
410,410,Remind me to balance my checkbook every Sunday afternoon.,Create Reminder.
411,411,Delete Emersyn's soccer game reminder for tomorrow.,Delete Reminder.
412,412,Remove reminder for dinner tomorrow,Delete Reminder.
413,413,Remind me to check the status of my financial aid today at 3 pm.,Create Reminder.
414,414,Remind me to buy diapers today,Create Reminder.
415,415,Remind Kevin about football practice tomorrow.,Create Reminder.
416,416,please remind me to remind husband to take his pills,Create Reminder.
417,417,Change the PTA meeting from 6pm to 7pm on Saturday.,Update Reminder Date Time.
418,418,Reminder for going to bed so I don't stay up too late,Create Reminder.
419,419,Remind me to schedule an appointment with Brian today.,Create Reminder.
420,420,Remind me to get Flash Cards for the test on 9/18,Create Reminder.
421,421,Remind me to tell Angie  I am bringing the salad for bible study on Friday,Create Reminder.
422,422,Cancel all of Fridays reminders.,Delete Reminder.
423,423,What are my reminders for Tuesday morning?,Get Reminder.
424,424,Can you please remind me to pay the utility bill on Friday at 2 pm?,Create Reminder.
425,425,Do I have any reminders this week?,Get Reminder.
426,426,Remind me on Tuesday to look up that recipe for my Mom's lasagna.,Create Reminder.
427,427,Do I have any reminders on Tuesday or Wednesday of next week?,Get Reminder.
428,428,remind me to meet with clients tomarrow at 9am,Create Reminder.
429,429,Delete orientation reminder.,Delete Reminder.
430,430,Set up reminder to watch Pose every Sunday night at 9pm,Create Reminder.
431,431,Please remind me to file my quarterly report tomorrow at 1pm with a total hours of 105 for l&i,Create Reminder.
432,432,"Remind me to meet with my daughter for lunch on Aug. 18, 2018, at 1:00 PM.",Create Reminder.
433,433,remind me of my vacation destination,Create Reminder.
434,434,Remind me that the French club meeting is tonight at 8 PM.,Create Reminder.
435,435,delete the reminder for my dr appointment on friday dec 3rd,Delete Reminder.
436,436,make a reminder to pay my monthly bills,Create Reminder.
437,437,Remind me to tell Chelsea we're meeting at Fred Meyer instead of Safeway,Create Reminder.
438,438,Set a reminder for 2 hours and 50 minutes from now.,Create Reminder.
439,439,remove the reminder about starting dinner at 4pm,Delete Reminder.
440,440,"Delete my reminders for Friday, I have the day off",Delete Reminder.
441,441,Remind me that the party on Sunday was changed to Saturday on Friday morning.,Create Reminder.
442,442,Remind me to mail Dad's card tomorrow please.,Create Reminder.
443,443,Remind me to get the decorations for the party on August 18th.,Create Reminder.
444,444,Delete the reminder about tax free weekend,Delete Reminder.
445,445,Remind the running group tomorrow morning that the run is canceled due to excessive heat.,Create Reminder.
446,446,Remind me to go to pick up the dry-washed clothes at 5 p.m. (Pacific Time),Create Reminder.
447,447,Remind me to get coffee creamer today.,Create Reminder.
448,448,Set up a recurring reminder on Fridays about the recycling,Create Reminder.
449,449,can you remind me 10 minutes before 5pm that i need to start the oven,Create Reminder.
450,450,Update tomorrow's reminder to include sending a text to Bob,Update Reminder Todo.
451,451,Remind me to pick up Dad's prescriptions in the morning.,Create Reminder.
452,452,"Remove the reminder to call mom back, she just called me",Delete Reminder.
453,453,Remind me today at 3:00 p.m. to set up my new Visa Card on Amazon.,Create Reminder.
454,454,Remind me to make coleslaw after work tomorrow morning,Create Reminder.
455,455,Change the dinner party reminder from this Saturday to next Saturday at 6pm.,Update Reminder Date Time.
456,456,Send me daily reminders to make an appointment with the allergist for week of Aug 28th.,Create Reminder.
457,457,Remind me to take the chicken out the freezer tonight at 9pm,Create Reminder.
458,458,Set a reminder to pack for our beach trip on Friday,Create Reminder.
459,459,Set up a reminder to bring the dog to the vet on Friday,Create Reminder.
460,460,I don't want to forget the baby in the car. Set an alert at 8:30 am to check the back seat.,Create Reminder.
461,461,Remind me to pick up a cake tomorrow.,Create Reminder.
462,462,"Remind the trumpet section that we are having sectionals on Wednesday, August 1.",Create Reminder.
463,463,change the reminder about dinner today to 6pm instead of 5pm,Update Reminder Date Time.
464,464,"I have a class this week  on Friday at 9 am, remind me on thursday",Create Reminder.
465,465,Remind me to wake up at 8am tomorrow.,Create Reminder.
466,466,Remind the book club that we will not be meeting this morning.,Create Reminder.
467,467,Set up reminder that mortgage is due the 1st of every month.,Create Reminder.
468,468,Remind Mike to finish all the paper work one day before Saturday 7pm.,Create Reminder.
469,469,Remind me to bring my new t-shirt to the house party,Create Reminder.
470,470,Delete the liftathon reminder,Delete Reminder.
471,471,delete this reminder at 5pm,Delete Reminder.
472,472,What phone call reminders do I have set for today?,Get Reminder.
473,473,Can you remind me to schedule a therapist appointment Monday the 4th at 7:00pm,Create Reminder.
474,474,Remind me about dinner with Brad and Lyndsie for Tuesday.,Create Reminder.
475,475,Set a reminder at 9:45am for me to log in and book Disney rides.,Create Reminder.
476,476,Remind me to meet james after 3pm today.,Create Reminder.
477,477,Show me my reminders for Saturday.,Get Reminder.
478,478,Set up a reminder to make the girls lunch before this evening so ready for the morning.,Create Reminder.
479,479,Delete the reminder for my spa treatment.,Delete Reminder.
480,480,Remind the band about practice at 8pm tonight.,Create Reminder.
481,481,Remove the alert to work for Derik on Wednesday,Delete Reminder.
482,482,I need a monthly reminder to pay the water bill on the 27th.,Create Reminder.
483,483,Remind me to switch the laundry in 1 1/2 hours.,Create Reminder.
484,484,Remind everyone in the group about the inter-corporate video chat that will be scheduled Thursday morning at 8 AM Pacific time,Create Reminder.
485,485,Remind me to meet Dave for lunch.,Create Reminder.
486,486,Please set a monthly reminder for every Monday family worship at 7pm,Create Reminder.
487,487,Alert me about my doctors appointment on Wednesday at 10 am,Create Reminder.
488,488,Remind me an hour before my appointment with Sherrie tomorrow.,Create Reminder.
489,489,"I have a doctor's appointment this Monday coming up, can you please set a reminder.",Create Reminder.
490,490,Remind me to cover the Christmas cactus September 1 with a paper bag.,Create Reminder.
491,491,Remind me to follow up with Michelle on dinner plans.,Create Reminder.
492,492,Remind the hiking group to check Facebook for a weather update before Sunday morning,Create Reminder.
493,493,Remind me at 4:55 pm to get my lunch doggy bag out of the office fridge,Create Reminder.
494,494,I need to order shirts for the family reunion; remind me Sunday,Create Reminder.
495,495,Alexa please  remind me to create a reminder for the things to  get done from my team in the month of August 2018,Create Reminder.
496,496,The volleyball game has been rescheduled. Remind to set a new alarm for it tonight.,Create Reminder.
497,497,"Can you alert me 10 minutes before 5, to get my laundry.",Create Reminder.
498,498,Remind me to feed the dog every night at 6pm.,Create Reminder.
499,499,Remind Amy what time her flight is tomorrow,Create Reminder.
500,500,remind me of larviel engagement,Create Reminder.
501,501,Set up reminder to go grocery shopping Saturday.,Create Reminder.
502,502,Set a reminder to visit Papa on Saturday at 2pm.,Create Reminder.
503,503,Remind my mom to contact me tomorrow morning at 9 AM.,Create Reminder.
504,504,Delete all reminders I have created involving Sara and music.,Delete Reminder.
505,505,Remind me to send out thank you notes for the baby gifts this week.,Create Reminder.
506,506,Put a reminder on my calendar for my doctor's appointment on September 5 at 11:30am,Create Reminder.
507,507,Remind me about my doctor appointment tomorrow at 9AM.,Create Reminder.
508,508,remove the reminder about the soccer game on saturday and move it to next saturday at 2pm.,Update Reminder Date Time.
509,509,Delete the reminder to visit my family next week.,Delete Reminder.
510,510,"Cancel my reminder for Board meeting on Saturday, August 4.",Delete Reminder.
511,511,Please remind me to meet mom on Saturday at 10 am for school shopping.,Create Reminder.
512,512,"Remind Anita, Madi, and Madelyn to leave at 8 am; alert them 15 min before.",Create Reminder.
513,513,Set a reminder for Friday at 7:00 pm.,Create Reminder.
514,514,Remind me to send Gary an email about our order,Create Reminder.
515,515,Delete the reminder for our beach trip on Saturday,Delete Reminder.
516,516,Delete the reminder for brunch with grandma on Thursday.,Delete Reminder.
517,517,Set up a reminder that it's our wedding anniversary on January 5.,Create Reminder.
518,518,remind me to put out the recycling bin every wednesday,Create Reminder.
519,519,Bring all the new reminders and appointmenyts for president's visit,Get Reminder.
520,520,Can you delete the reminder about my lesson?,Delete Reminder.
521,521,Remind me to schedule my daughters doctors appointment.,Create Reminder.
522,522,Remind me to cancel my dental appointment for Friday,Create Reminder.
523,523,Set up a weekly reminder for Thursday bible study.,Create Reminder.
524,524,Remind me to get party favors for the party next Saturday.,Create Reminder.
525,525,Remind me to change the oil in my car tomorrow at 4 pm.,Create Reminder.
526,526,Remind me to buy cereal tomorrow.,Create Reminder.
527,527,Remind me to write thank you notes tomorrow.,Create Reminder.
528,528,Set up reminder to get tickets for WWE Summer Slam before they sell out.,Create Reminder.
529,529,Alert me of Jeanne's birthday 5 days before.,Create Reminder.
530,530,Delete company picnic reminder.,Delete Reminder.
531,531,Remind Ray to take the cat the vet Monday morning at 9 am.,Create Reminder.
532,532,Remind me to email my school advisor tomorrow at 2PM EST.,Create Reminder.
533,533,set a reminder and hour before my 4 pm show starts,Create Reminder.
534,534,Remind me to do a Walmart grocery order at 10 p.m. tonight.,Create Reminder.
535,535,Add reminder to cycle the laundry in 10 minutes.,Create Reminder.
536,536,Could you remind me turn off the smoker 10 minutes before 7 today,Create Reminder.
537,537,Remind me to go to the dodgers game this weekend.,Create Reminder.
538,538,Alert me every 2 hours to stand up and stretch,Create Reminder.
539,539,I need to make sure I pick up snacks for the kids today; can you remind me at 2pm?,Create Reminder.
540,540,Create a reminder that I should start my taxes on April 1st.,Create Reminder.
541,541,Delete the reminder about the doctors appointment for the 5th,Delete Reminder.
542,542,Delete tomorrow morning's reminder,Delete Reminder.
