,utterance,intent,label
466,show me flights leaving from denver colorado to pittsburgh pennsylvania on wednesdays after 5 pm,Flight.,0
467,i need flight information between atlanta and boston,Flight.,0
468,what are my choices of flights from las vegas to new york,Flight.,0
469,what is the cheapest flight from boston to san francisco,Flight.,0
470,on continental airlines any class service from san francisco to pittsburgh,Flight.,0
471,find the cheapest flight from denver to atlanta with a stopover in pittsburgh,Flight.,0
472,what are the lowest one way fares from atlanta to denver,Airfare.,2
473,are there any flights from boston to san francisco stopping in denver,Flight.,0
474,flights from kansas city to cleveland on wednesday,Flight.,0
475,how much is a round trip fare from memphis to seattle,Airfare.,2
476,show me the flights into love field,Flight.,0
477,i 'd like to fly from philadelphia to dallas through atlanta,Flight.,0
478,information on flights from pittsburgh to philadelphia,Flight.,0
479,what flights does american airlines fly from philadelphia to dallas,Flight.,0
480,i want to travel from kansas city to chicago round trip leaving wednesday june sixteenth arriving in chicago at around 7 o'clock in the evening and returning the next day arriving in kansas city at around 7 o'clock in the evening which airlines fly that route,Flight.,0
481,i would like the time of all flights from san francisco to pittsburgh on sunday,Flight Time.,1
482,show me ground transportation in dallas please,Ground Service.,4
483,are there any nonstop flights leaving from denver arriving in baltimore on july seventh,Flight.,0
484,how much does dl 746 cost,Airfare.,2
485,what is the earliest flight from boston to san francisco on american airlines,Flight.,0
486,please list ground transport in san francisco,Ground Service.,4
487,i need a flight from ontario to los angeles on a thursday,Flight.,0
488,show me flights from all airports to love field,Flight.,0
489,list the flights from pittsburgh to san francisco on thursday,Flight.,0
490,what flights are available from denver to baltimore first class on united airlines arriving may seventh before noon,Flight.,0
491,which airlines are represented in the database,Airline.,6
492,which flight between pittsburgh and baltimore on july nineteenth has the smallest seating capacity,Flight.,0
493,list all trans world airline flights from indianapolis to houston that arrive in houston between 1030 am and 1130 am,Flight.,0
494,what flights are there from new york city to las vegas,Flight.,0
495,is there ground transportation from san diego airport to the downtown area,Ground Service.,4
496,shortest morning flights from cincinnati to tampa,Flight.,0
497,what 's the last flight from houston to dallas,Flight.,0
498,is there a flight from charlotte to newark on tuesday evening,Flight.,0
499,what is airline us,Airline.,6
500,what 's the lowest round trip fare from dallas to atlanta,Airfare.,2
501,find me the earliest flight from boston to atlanta on any day of the week,Flight.,0
502,display all flights from boston to baltimore on july thirty first,Flight.,0
503,economy fares new york to miami round trip,Airfare.,2
504,i need to fly from boston to denver on to san francisco and back,Flight.,0
505,i wish to book a flight from pittsburgh to atlanta coach discount fare,Flight.,0
506,show me flights to dallas from san francisco and atlanta and pittsburgh,Flight.,0
507,tell me distance from orlando airport to the city,Distance.,7
508,hi i need to get a flight from memphis to salt lake city departing before 10 am,Flight.,0
509,what is the cheapest fare i can get from dallas to denver,Airfare.,2
510,i would like a flight from philadelphia to dallas arrive dallas about 12 noon,Flight.,0
511,us air next wednesday from cleveland to miami,Flight.,0
512,could you please find me the cheapest one way fare from boston to philadelphia,Airfare.,2
513,i 'd like a flight from detroit to st. petersburg for tuesday,Flight.,0
514,return from miami to new york on tower air on saturdays,Flight.,0
515,show me ground transportation in san francisco,Ground Service.,4
516,please give me the earliest flight tomorrow from st. petersburg to milwaukee,Flight.,0
517,i need ground transportation in dallas please show me what 's available,Ground Service.,4
518,what 's fare code yn,Abbreviation.,8
519,the cheapest flights from atlanta to philadelphia that arrive after 12 pm on a tuesday,Flight.,0
520,is there an early morning delta airlines flight between boston and washington,Flight.,0
521,what flights from orlando to tacoma on saturday,Flight.,0
522,show me all flights both direct and connecting from dallas fort worth to either san francisco or oakland that depart after 7 pm,Flight.,0
523,give me flights from chicago to seattle on saturday morning,Flight.,0
524,okay tell me what the earliest flight is that leaves between atlanta and denver,Flight.,0
525,i want a flight from toronto to montreal that leaves early friday morning,Flight.,0
526,what first class flights are available from denver to baltimore on july twenty fifth 1991,Flight.,0
527,show me the airlines from love field,Airline.,6
528,what 's the cheapest one way ticket from baltimore to atlanta,Airfare.,2
529,a first class flight on american to san francisco on tuesday in the next week,Flight.,0
530,what airlines fly between boston and san francisco and stop in denver,Airline.,6
531,what 're the flights from new york city to las vegas that arrive on a sunday,Flight.,0
532,flights on friday from newark to tampa,Flight.,0
533,flights from san francisco august one,Flight.,0
534,how many stops on continental 1765 from boston to san francisco,Quantity.,10
535,on flight us air 2153 from san francisco to baltimore what time and what city does the plane stop in between,Flight.,0
536,i need a flight from st. petersburg to charlotte which will get me into charlotte by 5 pm or as soon thereafter as possible,Flight.,0
537,i want a one way ticket from dallas to baltimore,Airfare.,2
538,find me the latest flight leaving atlanta august seventh and arriving in denver,Flight.,0
539,what 's the lowest one way fare from pittsburgh to denver,Airfare.,2
540,show me flights from los angeles to pittsburgh on monday evening,Flight.,0
541,show me the flights from san francisco to washington dc,Flight.,0
542,show me flights from pittsburgh to philadelphia,Flight.,0
543,show me the shortest flight from boston to denver which arrives in denver wednesday before noon,Flight.,0
544,what are the flights from orlando to kansas city,Flight.,0
545,show me flights from san francisco to boston on thursday,Flight.,0
546,sunday flights from new york city to las vegas,Flight.,0
547,i need a flight from pittsburgh to new york leaving at 5 pm,Flight.,0
548,what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen,Aircraft.,3
549,give me the flights on december twenty seventh with the fares from indianapolis to orlando,Flight.,0
550,show me all the us air flights leaving pittsburgh between 12 and 4 in the afternoon,Flight.,0
551,i want a cheap from denver to atlanta,Flight.,0
552,show all flights from miami to jfk,Flight.,0
553,show me all flights from san francisco to pittsburgh on a monday,Flight.,0
554,show me the earliest flight from boston to denver,Flight.,0
555,i need a united airlines flight from denver to baltimore on saturday,Flight.,0
556,what are the cheapest one way flights from denver to atlanta,Flight.,0
557,all flights from boston to washington dc after 5 pm on november eleventh economy class,Flight.,0
558,is there ground transportation in oakland,Ground Service.,4
559,list united flights from denver to san francisco on wednesdays,Flight.,0
560,what is the cheapest way to fly from denver to oakland,Flight.,0
561,philadelphia to san francisco with one stop in dallas please,Flight.,0
562,i would like to fly us air from orlando to cleveland in the late evening what do you have available,Flight.,0
563,what does restriction ap 57 mean,Abbreviation.,8
564,what are the latest flights that i can take from baltimore to boston,Flight.,0
565,list flights from philadelphia to san francisco via dallas,Flight.,0
566,how much does the american airlines flight 71 from dallas to san francisco cost,Airfare.,2
567,all flights from boston to philadelphia which show up on tuesday afternoon,Flight.,0
