,intent,utterance,label
432,Add To Playlist.,add yang hyun seok to the playlist called night out,0
433,Add To Playlist.,Add the tune by Cassie Ventura to my genre bender playlist,0
434,Add To Playlist.,I want to add lady maisry to my playlist lo que suena new york,0
435,Add To Playlist.,Add this artist to my Morning Rhythm playlist,0
436,Add To Playlist.,add Runaljod gap var Ginnunga to ashlee's playlist titled forever country,0
437,Add To Playlist.,I need another artist in the romántica playlist.,0
438,Add To Playlist.,Add something by Paul Whiteman to my sweet soul chillout playlist please,0
439,Add To Playlist.,I want to add a track to my Evening Groove playlist,0
440,Add To Playlist.,add MG The Visionary to my Dubstep playlist,0
441,Add To Playlist.,Put nothing remains the same on my summer music playlist,0
442,Add To Playlist.,I want to put sons of the sea on the pulse of americana playlist,0
443,Add To Playlist.,"Add sugarolly days to my list, your favorite slaughterhouse",0
444,Add To Playlist.,Add josephine wiggs to my kickass metal playlist.,0
445,Add To Playlist.,Add this tetsuya komuro track to my soulful disco playlist,0
446,Add To Playlist.,add this track to New Hip Hop,0
447,Add To Playlist.,add bonobo to queen playlis,0
448,Add To Playlist.,Add this song onto my playlist entitled chill out .,0
449,Add To Playlist.,Add Nicole Mitchell to my Soul Revived list,0
450,Add To Playlist.,I want to add Up to the Mountain to my playlist with the title Women of Indie,0
451,Add To Playlist.,Add a tune to this is wagner,0
452,Add To Playlist.,add abrar ul haq to Confidence Boost,0
453,Add To Playlist.,Add The Maid of Amsterdam to my 80s smash hits,0
454,Add To Playlist.,I want to add this song to my Infantil playlist,0
455,Add To Playlist.,Put Mike McCready in the kitchen swagger playlist.,0
456,Add To Playlist.,add let the season in to my lo-fi love,0
457,Add To Playlist.,Add the pop tarts to my this is astor piazzolla playlist,0
458,Add To Playlist.,add this elbridge bryant song to my inyección musical playlist,0
459,Add To Playlist.,add a tune in women of classical,0
460,Add To Playlist.,Add this artist to my grandes unplugged playlist,0
461,Add To Playlist.,Add the yumi matsuzawa album to my sexy as folk playlist,0
462,Add To Playlist.,I'd like to add this whole album to the selektor,0
463,Add To Playlist.,put this song on my NTC High Intensity Training Tracks playlist,0
464,Add To Playlist.,Add Waltz for Debby to my Soft Pop Hits playlist.,0
465,Add To Playlist.,add this track by clem burke to my atmospheric black metal playlist,0
466,Add To Playlist.,add what if punk never happened to autumn,0
467,Add To Playlist.,add vera to my 80's Jam Session playlist,0
468,Add To Playlist.,Add an artist to my playlist This Is Verdi,0
469,Add To Playlist.,add this tune to my It's a Southern Thing playlist,0
470,Add To Playlist.,Add histoires sans paroles to my Women of K-Pop list,0
471,Add To Playlist.,add billy eckstine to my emotron,0
472,Add To Playlist.,add Michael Hayvoronsky to Lo Que Suena Los Angeles,0
473,Add To Playlist.,add willie nelson live to my Acoustic Blues playlsit,0
474,Add To Playlist.,Add track to Hit Remix,0
475,Add To Playlist.,Add moby grape live to enamorándose,0
476,Add To Playlist.,add bert mccracken tune lo que suena new york playlist,0
477,Add To Playlist.,Add Firehouse to my acoustic soul list.,0
478,Add To Playlist.,add this track by flesh n bone to cherry's SPA Treatment playlist,0
479,Add To Playlist.,add this annabella lwin track to Indie Alternativa,0
480,Add To Playlist.,add song in my playlist Dance Workout,0
481,Add To Playlist.,Add A Bum Note and a Bead of Sweat to my Stress Relief playlist,0
482,Add To Playlist.,add this album by Karl Davydov to reyna's This Is Luis Fonsi playlist,0
483,Add To Playlist.,add 9AM in Dallas to my classical music for smart kids,0
484,Add To Playlist.,Add an andy hurley album to my transatlantic lullaby list,0
485,Add To Playlist.,add Wing track to All A Cappella,0
486,Add To Playlist.,add little musgrave and the lady barnard to ora's Punk Rock Workout playlist,0
487,Add To Playlist.,I want to add In the Mood to my playlist called My Folksy Love,0
488,Add To Playlist.,add this Roy Orbison song onto Women of Comedy,0
489,Add To Playlist.,add this song to my playlist under Funky Jams,0
490,Add To Playlist.,Add pittsburgh slim to my indie mim playlist.,0
491,Add To Playlist.,Put the bill berry track on elrow Guest List,0
492,Add To Playlist.,Add a track to the emo forever playlist.,0
493,Add To Playlist.,For my playlist Post Garage Wave Revival add the name Eternal Prisoner,0
494,Add To Playlist.,put this album by Mike Tramp on Deathcore,0
495,Add To Playlist.,Add vikku vinayakram to my This Is Nicky Jam,0
496,Add To Playlist.,shawn lane should be moved to my Cena con Amigos playlist,0
497,Add To Playlist.,Add Testifying to donna's tokyo rising palylist,0
498,Add To Playlist.,Put Lindsey Cardinale into my hillary clinton's women's history month playlist .,0
499,Add To Playlist.,add this song to cleaning,0
500,Add To Playlist.,Add Tsubasa Imai to my Another Glass playlist,0
501,Add To Playlist.,I want a matt garrison tune in my Fresh Finds Fire Emoji playlist.,0
502,Add To Playlist.,add the song don't drink the water to my playlist,0
503,Add To Playlist.,Add Cake to Bake to lo que suena new york,0
504,Add To Playlist.,add great grape to my playlist named Novedades Pop,0
505,Add To Playlist.,add shahrum kashani to my Country Hits,0
506,Add To Playlist.,add harry chapin in stress relief playlist,0
507,Add To Playlist.,put this track on the playlist with the name roadrunner rec new releases,0
508,Add To Playlist.,Include When I Paint My Masterpiece in my Acoustic Spring playlist.,0
509,Add To Playlist.,add Animal Stories to maryanne's by Per Yngve Ohlin,0
510,Add To Playlist.,add song by ian mcdonald to an instrumental sunday,0
511,Add To Playlist.,Add decade in the sun best of stereophonics to laundry .,0
512,Add To Playlist.,Add name Me & the Rhythm to my chill out music,0
513,Add To Playlist.,add Eric Bibb to Country Coffeehouse,0
514,Add To Playlist.,Add Family Tree to conexiones,0
515,Add To Playlist.,add Revolution Revolución to my political punks,0
516,Add To Playlist.,The ultimate 90s needs avant que l’ombre à bercy in it.,0
517,Add To Playlist.,add A-Hunting We Will Go to the Emily Dickinson playlist,0
518,Add To Playlist.,Can you add a tune by natalie macmaster to my viajes playlist,0
519,Add To Playlist.,Can you put this tune onto erin's house afterwork playlist?,0
520,Add To Playlist.,add this tune by Nokio the N Tity to my this is bb king playlist,0
521,Add To Playlist.,Add this album to my spotify orchestra cello playlist,0
522,Add To Playlist.,Add this song to my cleaning the house playlist,0
523,Add To Playlist.,I'd like a new england added to Classical Moments in Movies .,0
524,Add To Playlist.,Add an album by Jenifer to my travelling playlist,0
525,Add To Playlist.,add El valle del Jarama to my working day playlist,0
526,Add To Playlist.,Add this artist to my Classic Punk playlist,0
527,Add To Playlist.,put perfecting loneliness onto primavera sound 2016 barcelona,0
528,Add To Playlist.,put jim fairchild onto spotlight spain 2016,0
529,Add To Playlist.,Put The Orange and the Green on Los 40 Radio Éxitos,0
530,Add To Playlist.,Add a song to playlist chill hits,0
531,Add To Playlist.,I would like to put taylor dayne on the pop 4 kids list,0
532,Add To Playlist.,add tune Papa Bue to éxitos españa playlist,0
533,Add To Playlist.,Add Elkie Brooks to Happy Birthday playlist,0
534,Add To Playlist.,add track to my spring playlist,0
535,Add To Playlist.,Can you add something by Faultline to jannie's Strength of Street Knowledge playlist,0
536,Add To Playlist.,add Ghost on the Dance Floor to my Autumn Lounge playlist,0
537,Add To Playlist.,Add this track to Duetos,0
538,Add To Playlist.,add Tatico Henriquez in my playlist called bleeps & bloops,0
539,Add To Playlist.,Add an album by cowboy troy to my piano in the background playlist.,0
540,Add To Playlist.,"Add another tune to my songs for you, not your parents playlist.",0
541,Add To Playlist.,Add a track by BT to my independent music monday playlist.,0
542,Add To Playlist.,I want to add an album to noreen's endorphin rush playlist.,0
543,Add To Playlist.,add songs tune in Reggae Infusions,0
544,Add To Playlist.,add iemand als jij to my playlist named In The Name Of Blues,0
545,Add To Playlist.,Add another album to my friendesemana playlist.,0
546,Add To Playlist.,Can you add don moye to my Pop playlist?,0
547,Add To Playlist.,"add Aprite le finestre to my This Is Earth, Wind & Fire playlist",0
548,Add To Playlist.,On lea's saturday night playlist add the name D Generation,0
549,Add To Playlist.,Add Jerry Dixon to my chill out list,0
550,Add To Playlist.,add this matt bachand tune to pure rock & roll,0
551,Add To Playlist.,marcia carolus rex should get added to my Women of SXSW playlist,0
552,Add To Playlist.,Send the track from andrew hewitt to the piano ballads playlist,0
553,Add To Playlist.,Add david henry hwang to the This Is Nicky Jam playlist.,0
554,Add To Playlist.,Please add the song by raphael rabello to the playlist fantastic workout,0
555,Add To Playlist.,add song to thrash attack,0
556,Add To Playlist.,Add artist hex hector to my old school death metal playlist,0
557,Add To Playlist.,add gareth gates to my autumn playlist,0
558,Add To Playlist.,Add a song by Claude VonStroke to the under the surface playlist.,0
559,Add To Playlist.,please add this album to the playlist titled Hip Hop 2017 New School,0
560,Add To Playlist.,add this artist to Dubstep,0
561,Add To Playlist.,add this song to my crossroad blues playlist,0
562,Add To Playlist.,add Georgetown University Alma Mater to my evening acoustic playlist,0
563,Add To Playlist.,add how to my week end playlist,0
564,Add To Playlist.,add the artist a j pero to my Country Gold playlist,0
565,Add To Playlist.,add tune to African Heat,0
566,Add To Playlist.,Add the artist Michael Schenker to ina's this is jennifer lopez playlist,0
567,Add To Playlist.,Add a Jang Nara track to the hip hop gaming playlist.,0
568,Add To Playlist.,add entre um coco e um adeus to taylor's this is john williams playlist,0
569,Add To Playlist.,Add My Belgian Rose to my evening list,0
570,Add To Playlist.,Place this tune onto my dinner for 2 playlist.,0
571,Add To Playlist.,Put ares in my canadian country playlist,0
572,Add To Playlist.,Add what if we were real to my Ultimate 80s playlist,0
573,Add To Playlist.,Add Dickey Betts to my throwback thursday playlist.,0
574,Add To Playlist.,will you put this song onto Women of Electronic,0
575,Add To Playlist.,put K Maro track on my soul lounge list,0
576,Add To Playlist.,add this track to my road trip playlist,0
577,Add To Playlist.,add this song to the Pre-Party playlist,0
578,Add To Playlist.,add this song to my metal playlist,0
579,Add To Playlist.,add eric moo to women of jazz,0
580,Add To Playlist.,For the playlist Wild & Free Workout add tsidii le loka,0
581,Add To Playlist.,Add Frank Beard to my latin pop classics playlist.,0
582,Add To Playlist.,I want to add No Mystery to alejandra's Acoustic Love playlist,0
583,Add To Playlist.,add Run Rudolph Run to my rockin' playlist,0
584,Add To Playlist.,this track should get added to Spain Top 50,0
585,Add To Playlist.,add Días Felices to my todo reggaeton playlist,0
586,Add To Playlist.,Add Geschwisterliebe to my string theory playlist.,0
587,Add To Playlist.,Add this Alan Wilson track to my This Is Luis Fonsi playlist,0
588,Add To Playlist.,add vintage 74 to my mother's Primavera Sound 2016 Barcelona playlist,0
589,Add To Playlist.,Please add faccetta nera to my this is handel playlist,0
590,Add To Playlist.,add Dr Know to the playlist named I Love My 90's R&B,0
591,Add To Playlist.,Add Deuce to my listas de éxitos playlist,0
592,Add To Playlist.,add time flies 1994-2009 to the Jazzy Romance playlist,0
593,Add To Playlist.,add Ik Tara to laundry playlst,0
594,Add To Playlist.,Add Jamaica Say You Will to my metal,0
595,Add To Playlist.,I want to add a song by jazz brasileiro,0
596,Add To Playlist.,Add this tune to my This Is Luis Fonsi playlist,0
597,Add To Playlist.,please put this artist on my indie mim playlist,0
598,Add To Playlist.,Add this song to my esenciales playlist,0
599,Add To Playlist.,Add this track to the classical music for smart kids playlist,0
600,Add To Playlist.,Add Cleo Laine to psychedelic rock,0
601,Add To Playlist.,Add Bonga to the Black Sabbath The Dio Years playlist,0
602,Add To Playlist.,add the artist Choclair to La mejor música de BSO,0
603,Add To Playlist.,add this song to tania's new boots,0
604,Add To Playlist.,Can you add something by Vikki Thorn to my lo mejor de los 80's playlist,0
605,Add To Playlist.,For my playlist it's ok to like jazz add this tune,0
606,Add To Playlist.,please put Book of Love on my NTC High Intensity Training Tracks playlist,0
607,Add To Playlist.,Can you add some disco to my playlist called Genuine R&B,0
608,Add To Playlist.,Add Kd lang to my Deep Focus playlist,0
609,Add To Playlist.,Add Priscilla to my playlist Classical Dance Music Ballet & Beyond,0
610,Add To Playlist.,add song by emmy rossum to Hit Rewind,0
611,Add To Playlist.,Put jiro in my clásicos del hip hop español playlist.,0
612,Add To Playlist.,Add New Wave Blues to my Push Button Funk playlist,0
613,Add To Playlist.,add people take pictures of each other to Rhythm and Blues playlist,0
614,Add To Playlist.,Add The Rebirth of Kirk Franklin to the Fiesta playlist.,0
615,Add To Playlist.,add this tune by mopreme shakur to the Party ¡Fiesta playlist,0
616,Add To Playlist.,Add Michael Balzary to mujeres y hombres y fiesta,0
617,Add To Playlist.,Add Appreciation Day to My Folksy Love,0
618,Add To Playlist.,"I want to send music to ann's lists from SIR John Winston Ono Lennon , put it on her Infinite Indie Folk list",0
619,Add To Playlist.,add jeanette to extreme metal workout,0
620,Add To Playlist.,Add feel the passion to my this is kudai playlist.,0
621,Add To Playlist.,Add tune to Reggae Infusions,0
